site,year,date,jd,jd2,species,detections,weighted_detections,mean_confidence,source_file
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,Mylu,27,27,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,NA,84,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Epfu,39,38.975,0.9993589743589744,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Laci,4,3.9991,0.999775,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Lano,3,2.9981999999999998,0.9994,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Mylu,19,18.9996,0.9999789473684211,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,NA,167,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Epfu,2,2,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Laci,1,0.9999,0.9999,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Lano,6,6,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Myev,2,2,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Mylu,12,12,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,NA,65,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Epfu,33,32.9413,0.9982212121212122,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Laci,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Lano,2,1.9983,0.99915,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Mylu,21,21,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,NA,97,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Epfu,7,6.9937000000000005,0.9991,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Laci,4,3.9783,0.994575,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Lano,7,6.9956,0.9993714285714286,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Mylu,10,9.9999,0.99999,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Myyu,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,NA,123,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Epfu,2,1.9999,0.99995,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Laci,2,2,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Lano,14,13.9985,0.9998928571428571,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Myev,2,2,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Mylu,15,15,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,NA,126,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Laci,6,6,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Lano,9,9,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Mylu,19,18.9996,0.9999789473684211,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Myth,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,NA,61,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Epfu,2,2,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Laci,6,6,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Lano,17,16.9998,0.9999882352941176,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Mylu,6,5.9998000000000005,0.9999666666666667,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,NA,106,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-06,0.31199622851556014,0.09734164660793362,Epfu,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-06,0.31199622851556014,0.09734164660793362,Laci,5,4.9992,0.99984,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-06,0.31199622851556014,0.09734164660793362,Lano,4,4,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-06,0.31199622851556014,0.09734164660793362,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-06,0.31199622851556014,0.09734164660793362,Mylu,5,4.9999,0.99998,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-06,0.31199622851556014,0.09734164660793362,NA,78,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-07,0.45940676885685283,0.2110545792714938,Laci,8,7.9999,0.9999875,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-07,0.45940676885685283,0.2110545792714938,Lano,6,6,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-07,0.45940676885685283,0.2110545792714938,Mylu,20,19.9995,0.9999750000000001,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-07,0.45940676885685283,0.2110545792714938,NA,82,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-08,0.6068173091981456,0.3682272467424778,Laci,10,9.998099999999999,0.99981,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-08,0.6068173091981456,0.3682272467424778,Lano,6,6,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-08,0.6068173091981456,0.3682272467424778,Mylu,8,8,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-08,0.6068173091981456,0.3682272467424778,NA,81,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-09,0.7542278495394382,0.5688596490208855,Epfu,7,6.9986999999999995,0.9998142857142858,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-09,0.7542278495394382,0.5688596490208855,Laci,9,8.998899999999999,0.9998777777777778,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-09,0.7542278495394382,0.5688596490208855,Lano,4,3.9971,0.999275,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-09,0.7542278495394382,0.5688596490208855,Mylu,130,129.9991,0.9999930769230769,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-09,0.7542278495394382,0.5688596490208855,Myvo,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-09,0.7542278495394382,0.5688596490208855,NA,204,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-10,0.901638389880731,0.812951786106717,Laci,10,10,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-10,0.901638389880731,0.812951786106717,Lano,6,6,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-10,0.901638389880731,0.812951786106717,Mylu,128,128,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-10,0.901638389880731,0.812951786106717,NA,533,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-11,1.0490489302220236,1.100503657999972,Laci,19,18.9995,0.9999736842105263,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-11,1.0490489302220236,1.100503657999972,Lano,7,6.9987,0.9998142857142858,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-11,1.0490489302220236,1.100503657999972,Mylu,31,30.9997,0.9999903225806451,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-11,1.0490489302220236,1.100503657999972,Myvo,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-11,1.0490489302220236,1.100503657999972,NA,136,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-12,1.1964594705633163,1.431515264700651,Epfu,1,0.9995,0.9995,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-12,1.1964594705633163,1.431515264700651,Laci,12,11.9993,0.9999416666666667,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-12,1.1964594705633163,1.431515264700651,Lano,7,7,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-12,1.1964594705633163,1.431515264700651,Mylu,14,14,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-12,1.1964594705633163,1.431515264700651,Myvo,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-12,1.1964594705633163,1.431515264700651,NA,95,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-13,1.3438700109046091,1.8059866062087542,Laci,3,3,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-13,1.3438700109046091,1.8059866062087542,Lano,4,4,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-13,1.3438700109046091,1.8059866062087542,Mylu,16,16,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-13,1.3438700109046091,1.8059866062087542,NA,44,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-14,1.4912805512459018,2.223917682524281,Laci,8,7.9988,0.99985,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-14,1.4912805512459018,2.223917682524281,Lano,4,3.9997,0.999925,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-14,1.4912805512459018,2.223917682524281,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-14,1.4912805512459018,2.223917682524281,Mylu,16,15.9999,0.99999375,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-14,1.4912805512459018,2.223917682524281,NA,68,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-15,1.6386910915871944,2.6853084936472307,Laci,2,2,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-15,1.6386910915871944,2.6853084936472307,Lano,1,0.998,0.998,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-15,1.6386910915871944,2.6853084936472307,Mylu,15,15,1,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-07-15,1.6386910915871944,2.6853084936472307,NA,28,0,NA,Data_07152022_CumulativeSonoBatch_v4.4.5.xlsx
GRTE06,2022,2022-06-21,-1.8991618766038303,3.606815833545382,Epfu,11,10.9971,0.9997363636363636,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-21,-1.8991618766038303,3.606815833545382,Laci,7,6.9989,0.9998428571428571,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-21,-1.8991618766038303,3.606815833545382,Lano,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-21,-1.8991618766038303,3.606815833545382,Mylu,3,3,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-21,-1.8991618766038303,3.606815833545382,NA,79,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,Epfu,5,5,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,Laci,1,0.9998,0.9998,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,Lano,6,5.9999,0.9999833333333333,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,Mylu,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,Myth,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-22,-1.7517513362625377,3.0686327440975862,NA,56,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,Epfu,30,29.991600000000002,0.99972,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,Laci,2,1.9996,0.9998,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,Lano,14,13.999600000000001,0.9999714285714286,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,Myev,2,1.9998,0.9999,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,Mylu,16,15.9997,0.99998125,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,Myyu,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-23,-1.604340795921245,2.573909389457214,NA,118,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-24,-1.4569302555799521,2.1226457696242647,Epfu,29,28.983900000000006,0.9994448275862069,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-24,-1.4569302555799521,2.1226457696242647,Lano,6,5.9951,0.9991833333333333,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-24,-1.4569302555799521,2.1226457696242647,Myev,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-24,-1.4569302555799521,2.1226457696242647,Mylu,19,19,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-24,-1.4569302555799521,2.1226457696242647,Myth,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-24,-1.4569302555799521,2.1226457696242647,NA,150,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-25,-1.3095197152386595,1.7148418845987399,Epfu,17,16.9976,0.9998588235294118,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-25,-1.3095197152386595,1.7148418845987399,Lano,1,0.9999,0.9999,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-25,-1.3095197152386595,1.7148418845987399,Myev,3,3,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-25,-1.3095197152386595,1.7148418845987399,Mylu,9,8.9999,0.9999888888888889,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-25,-1.3095197152386595,1.7148418845987399,NA,74,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,Epfu,13,12.9924,0.9994153846153846,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,Laci,3,3,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,Lano,5,5,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,Mylu,10,9.9998,0.99998,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,Myth,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-26,-1.1621091748973669,1.3504977343806388,NA,87,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-27,-1.0146986345560742,1.0296133189699614,Epfu,3,2.9987,0.9995666666666667,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-27,-1.0146986345560742,1.0296133189699614,Laci,1,0.9997,0.9997,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-27,-1.0146986345560742,1.0296133189699614,Lano,2,1.9925000000000002,0.9962500000000001,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-27,-1.0146986345560742,1.0296133189699614,Mylu,13,13,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-27,-1.0146986345560742,1.0296133189699614,NA,47,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,Epfu,4,4,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,Laci,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,Lano,14,13.9938,0.9995571428571428,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,Myev,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,Mylu,27,27,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-28,-0.8672880942147815,0.7521886383667077,NA,81,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Epfu,38,37.953,0.9987631578947368,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Laci,5,4.9996,0.99992,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Lano,2,1.9983,0.99915,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,Mylu,22,21.9999,0.9999954545454546,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-29,-0.7198775538734887,0.5182236925708776,NA,165,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Epfu,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Laci,2,1.9998,0.9999,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Lano,7,6.9999,0.9999857142857143,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Myev,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,Mylu,14,14,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-06-30,-0.5724670135321961,0.3277184815824716,NA,61,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Epfu,32,31.9583,0.998696875,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Laci,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Lano,2,1.9979,0.99895,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,Mylu,23,23,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-01,-0.42505647319090334,0.18067300540148912,NA,96,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Epfu,9,8.9986,0.9998444444444444,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Laci,3,2.9962,0.9987333333333334,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Lano,7,6.9799999999999995,0.9971428571428571,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Mylu,13,13,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,Myyu,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-02,-0.27764593284961064,0.07708726402793051,NA,119,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Epfu,2,1.9999,0.99995,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Laci,3,2.9997,0.9999,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Lano,19,18.9986,0.9999263157894737,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Myev,2,2,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,Mylu,22,21.9999,0.9999954545454546,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-03,-0.13023539250831795,0.01696125746179564,NA,113,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Laci,5,5,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Lano,8,8,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Myev,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Mylu,21,20.9996,0.9999809523809524,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,Myth,1,1,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-04,0.01717514783297474,2.949857030845369e-4,NA,61,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Epfu,3,2.9999000000000002,0.9999666666666667,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Laci,5,5,1,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Lano,19,18.9997,0.9999842105263158,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,Mylu,10,9.9998,0.99998,Data_07152022_CumulativeSonoBatch_v430.xlsx
GRTE06,2022,2022-07-05,0.16458568817426744,0.0270884487517972,NA,100,0,NA,Data_07152022_CumulativeSonoBatch_v430.xlsx
